CustomerKey,FirstName,LastName,FullName,Gender,DateFirstPurchase,CustomerCity
11390,Christine,Raji,Christine Raji,F,2022-11-07,Saint Germain en Laye
11391,Lindsay,Xie,Lindsay Xie,F,2022-10-26,Salzgitter
11392,Willie,Zhao,Willie Zhao,M,2022-03-29,Frankfurt
11393,Kurt,Pal,Kurt Pal,M,2022-07-16,Saint Ouen
11394,George,McDonald,George McDonald,M,2020-07-04,Milton Keynes
11395,Beth,Gutierrez,Beth Gutierrez,F,2020-11-14,Frankfurt
11396,Ian,Lopez,Ian Lopez,M,2022-10-26,Saarlouis
11397,Latoya,Shan,Latoya Shan,F,2022-07-07,Paris
11398,Colin,Nath,Colin Nath,M,2020-07-03,Newcastle upon Tyne
11399,Brenda,Mehta,Brenda Mehta,F,2022-04-13,Paris
11400,Franklin,Raji,Franklin Raji,M,2020-07-15,London
11401,Linda,Navarro,Linda Navarro,F,2021-10-28,Paris
11402,Kelli,Cai,Kelli Cai,F,2021-11-07,Orleans
11403,Nancy,Schmidt,Nancy Schmidt,F,2021-10-28,Saint Ouen
11404,Megan,Taylor,Megan Taylor,F,2022-02-10,Kassel
11405,Bonnie,Goel,Bonnie Goel,F,2022-03-31,Bonn
11406,Latoya,Xu,Latoya Xu,F,2021-11-04,Paris
11407,Mario,She,Mario She,M,2022-06-23,Münster
11408,Darren,Gill,Darren Gill,M,2022-03-05,London
11409,Jacqueline,Hayes,Jacqueline Hayes,F,2021-11-17,Saint Germain en Laye
11410,Maurice,Goel,Maurice Goel,M,2021-11-13,Paris
11411,Devin,Ross,Devin Ross,M,2022-08-04,Ingolstadt
11412,Sydney,Bryant,Sydney Bryant,F,2020-11-05,Ingolstadt
11413,Megan,Stewart,Megan Stewart,F,2020-08-10,Gateshead
11414,Ian,Richardson,Ian Richardson,M,2020-08-13,Kirkby
11415,Randy,She,Randy She,M,2022-08-16,Darmstadt
11416,Katrina,Becker,Katrina Becker,F,2021-11-07,Croix
11417,Lacey,Zheng,Lacey Zheng,F,2021-11-04,Pantin
11418,Rafael,Hu,Rafael Hu,M,2022-12-17,Paderborn
11419,Kyle,Scott,Kyle Scott,M,2022-03-12,Watford
11420,Jordan,Turner,Jordan Turner,M,2021-11-01,Roubaix
11421,Amy,Sun,Amy Sun,F,2020-11-03,Offenbach
11422,Dustin,Deng,Dustin Deng,M,2020-08-22,Liverpool
11423,Jasmine,Stewart,Jasmine Stewart,F,2020-12-10,Hamburg
11424,Pamela,Garcia,Pamela Garcia,F,2022-04-21,Berlin
11425,Ariana,Gray,Ariana Gray,F,2021-11-22,Metz
11426,Kristopher,Mehta,Kristopher Mehta,M,2022-04-09,Braunschweig
11427,Desiree,Dominguez,Desiree Dominguez,F,2020-12-20,Kiel
11428,Deanna,Perez,Deanna Perez,F,2020-12-05,Poing
11429,Marco,Lopez,Marco Lopez,M,2021-12-14,Sèvres
11430,Casey,Yuan,Casey Yuan,F,2022-03-19,Bottrop
11431,Bryant,Garcia,Bryant Garcia,M,2020-12-21,Hof
11432,Dominique,Prasad,Dominique Prasad,F,2021-12-10,Roissy en Brie
11433,Maurice,Shan,Maurice Shan,M,2021-12-02,Tremblay-en-France
11434,Andre,Lopez,Andre Lopez,M,2022-06-15,West Sussex
11435,Robin,Romero,Robin Romero,F,2023-01-04,Kiel
11436,Taylor,Cox,Taylor Cox,F,2022-05-22,Watford
11437,Alfredo,Moreno,Alfredo Moreno,M,2022-12-19,Villeneuve-d'Ascq
11438,Jenny,Nara,Jenny Nara,F,2022-02-05,Werne
11439,Janet,Munoz,Janet Munoz,F,2021-11-29,Paris La Defense
11440,Sergio,Weber,Sergio Weber,M,2022-03-27,Lille
11441,Erika,Gomez,Erika Gomez,F,2023-01-08,Paris
11442,Joseph,Harris,Joseph Harris,M,2022-09-29,Tremblay-en-France
11443,Grace,Griffin,Grace Griffin,F,2020-06-07,Hobart
11444,Tina,Mehta,Tina Mehta,F,2020-06-01,Bendigo
11445,Kari,Kim,Kari Kim,F,2020-06-06,Silverwater
11446,Bethany,Chander,Bethany Chander,F,2020-06-18,Lane Cove
11447,Jennifer,Roberts,Jennifer Roberts,F,2020-06-28,Hervey Bay
11448,Kyle,Patterson,Kyle Patterson,M,2020-06-16,Melbourne
11449,Alvin,Hu,Alvin Hu,M,2020-06-19,Seaford
11450,Brett,Mehta,Brett Mehta,M,2020-06-29,Cloverdale
11451,Ruben,Muñoz,Ruben Muñoz,M,2020-07-29,Newcastle
11452,Erika,Rubio,Erika Rubio,F,2020-07-11,Caloundra
11453,Stanley,Malhotra,Stanley Malhotra,M,2020-07-15,Hobart
11454,Melinda,Navarro,Melinda Navarro,F,2020-07-31,Melbourne
11455,Ross,Sanz,Ross Sanz,M,2020-07-01,Melton
11456,Jon,Gao,Jon Gao,M,2020-07-17,St. Leonards
11457,Jaime,Gutierrez,Jaime Gutierrez,F,2020-07-17,Wollongong
11458,Bianca,Liu,Bianca Liu,F,2022-03-30,Springwood
11459,Tasha,Deng,Tasha Deng,F,2020-07-27,Port Macquarie
11460,Melvin,Chande,Melvin Chande,M,2020-07-21,Cranbourne
11461,Victor,Jimenez,Victor Jimenez,M,2020-07-31,Lavender Bay
11462,Laura,Lin,Laura Lin,F,2020-07-16,Matraville
11463,Alisha,Beck,Alisha Beck,F,2022-03-05,Cloverdale
11464,Alejandro,Huang,Alejandro Huang,M,2020-07-22,South Melbourne
11465,Louis,Luo,Louis Luo,M,2020-07-14,Gold Coast
11466,Grant,Tang,Grant Tang,M,2022-05-22,Lavender Bay
11467,Arturo,Zheng,Arturo Zheng,M,2022-07-31,St. Leonards
11468,Jaclyn,Andersen,Jaclyn Andersen,F,2020-08-08,York
11469,Edwin,Raji,Edwin Raji,M,2022-08-09,York
11470,Jay,Suarez,Jay Suarez,M,2021-01-22,Stuttgart
11471,Latasha,Suarez,Latasha Suarez,F,2022-05-17,Chatou
11472,Kenneth,Kumar,Kenneth Kumar,M,2020-07-26,Hawthorne
11473,Grace,Henderson,Grace Henderson,F,2022-06-02,Drancy
11474,Melvin,Xu,Melvin Xu,M,2022-09-26,Peterborough
11475,Cesar,Subram,Cesar Subram,M,2022-04-23,London
11476,Erika,Navarro,Erika Navarro,F,2022-11-01,Kirkby
11477,Tristan,Hughes,Tristan Hughes,M,2022-09-25,Darmstadt
11478,Billy,Hernandez,Billy Hernandez,M,2022-04-19,Sèvres
11479,Darryl,Wu,Darryl Wu,M,2021-12-05,Saint Ouen
11480,Colleen,Ma,Colleen Ma,F,2021-12-25,Tremblay-en-France
11481,Erica,Hu,Erica Hu,F,2021-01-27,Braunschweig
11482,Adrienne,Torres,Adrienne Torres,F,2020-09-08,Warrington
11483,Calvin,Chande,Calvin Chande,M,2021-12-22,Paris
11484,Erick,Sai,Erick Sai,M,2021-01-02,Neunkirchen
11485,Donald,Chandra,Donald Chandra,M,2020-09-14,Esher-Molesey
11486,Ariana,Rogers,Ariana Rogers,F,2022-11-24,Erlangen
11487,Morgan,Jones,Morgan Jones,F,2022-12-15,Dunkerque
11488,Jermaine,Lopez,Jermaine Lopez,M,2020-10-28,London
11489,Deborah,Goel,Deborah Goel,F,2020-10-28,Oxford
11490,Danny,Rubio,Danny Rubio,M,2022-04-04,Paris La Defense
11491,Andre,Perez,Andre Perez,M,2020-11-07,London
11492,Terrence,Chander,Terrence Chander,M,2021-02-11,Eilenburg
11493,Dawn,Wu,Dawn Wu,F,2020-11-14,London
11494,Jimmy,Gutierrez,Jimmy Gutierrez,M,2020-12-23,Runcorn
11495,Francis,Jimenez,Francis Jimenez,M,2022-10-26,Bonn
11496,Gary,Ortega,Gary Ortega,M,2020-11-30,Warrington
11497,Katrina,Nath,Katrina Nath,F,2022-11-04,Newcastle upon Tyne
11498,Arturo,Sun,Arturo Sun,M,2022-02-28,Cliffside
11499,Pedro,Vance,Pedro Vance,M,2022-04-06,Concord
11500,Sarah,Simmons,Sarah Simmons,F,2022-01-31,Langley
11501,Brandy,Chandra,Brandy Chandra,F,2022-03-27,Cliffside
11502,Jared,Peterson,Jared Peterson,M,2022-01-30,Shawnee
11503,Dennis,Wu,Dennis Wu,M,2022-05-26,Coronado
11504,Jordan,Baker,Jordan Baker,F,2022-05-01,Downey
11505,Jasmine,Powell,Jasmine Powell,F,2022-02-22,Burnaby
11506,Nicholas,Brown,Nicholas Brown,M,2022-03-08,Port Hammond
11507,Isabella,Russell,Isabella Russell,F,2022-02-17,Victoria
11508,Elizabeth,Wilson,Elizabeth Wilson,F,2022-05-02,Lynnwood
11509,Roger,Harui,Roger Harui,F,2022-07-29,Novato
11510,Seth,Roberts,Seth Roberts,M,2022-03-12,N. Vancouver
11511,Caleb,Perry,Caleb Perry,M,2022-03-13,Lebanon
11512,Natalie,Campbell,Natalie Campbell,F,2022-12-28,Oak Bay
11513,Alyssa,Howard,Alyssa Howard,F,2022-06-08,Royal Oak
11514,Dalton,Diaz,Dalton Diaz,M,2022-06-24,Tacoma
11515,Shannon,Huang,Shannon Huang,F,2020-08-31,Burbank
11516,Mya,Gonzales,Mya Gonzales,F,2020-09-15,Colma
11517,Katherine,Bryant,Katherine Bryant,F,2022-06-26,Redwood City
11518,Edward,Washington,Edward Washington,M,2022-10-27,Milwaukie
11519,Jerome,Navarro,Jerome Navarro,M,2022-03-13,Cliffside
11520,Jada,Morgan,Jada Morgan,F,2022-02-22,Port Hammond
11521,Ariana,Peterson,Ariana Peterson,F,2022-03-05,Walla Walla
11522,Christian,Hughes,Christian Hughes,M,2020-09-03,Oregon City
11523,Lucas,Taylor,Lucas Taylor,M,2022-02-15,N. Vancouver
11524,Alyssa,Jackson,Alyssa Jackson,F,2022-08-28,Torrance
11525,Ariana,Cook,Ariana Cook,F,2020-09-06,Lebanon
11526,Katherine,Diaz,Katherine Diaz,F,2022-02-03,Westminster
11527,Jenna,Green,Jenna Green,F,2022-02-07,San Gabriel
11528,Joan,Washington,Joan Washington,F,2020-09-12,Glendale
11529,Austin,Bryant,Austin Bryant,M,2020-09-24,Portland
11530,Andrew,Martinez,Andrew Martinez,M,2022-01-28,N. Vancouver
11531,Nina,Yuan,Nina Yuan,F,2020-08-30,Beverly Hills
11532,Lauren,Miller,Lauren Miller,F,2022-04-05,Redmond
11533,Ebony,Gill,Ebony Gill,F,2022-05-14,Birmingham
11534,Cameron,Lewis,Cameron Lewis,M,2020-09-18,Long Beach
11535,Devin,Nelson,Devin Nelson,M,2020-09-02,Lebanon
11536,Logan,Chow,Logan Chow,M,2020-09-24,Fremont
11537,Dakota,Ross,Dakota Ross,M,2020-09-21,Colma
11538,Nicole,Taylor,Nicole Taylor,F,2020-09-16,Palo Alto
11539,Justin,Washington,Justin Washington,M,2020-09-23,Concord
11540,Alberto,Navarro,Alberto Navarro,M,2020-09-13,Coronado
11541,Aidan,Ross,Aidan Ross,M,2020-09-12,Portland
11542,Alejandro,Tang,Alejandro Tang,M,2022-05-11,York
11543,Sheena,Chande,Sheena Chande,F,2022-12-21,Paris
11544,Joel,Garcia,Joel Garcia,M,2022-08-28,Darmstadt
11545,Reginald,Dominguez,Reginald Dominguez,M,2022-07-13,Paris
11546,Christine,Chande,Christine Chande,F,2021-12-02,Roubaix
11547,Cindy,Sai,Cindy Sai,F,2021-12-25,Paris
11548,Raymond,Sanchez,Raymond Sanchez,M,2020-12-02,Berkshire
11549,Crystal,Liang,Crystal Liang,F,2020-12-21,London
11550,Deb,Torres,Deb Torres,F,2021-01-20,Oxford
11551,Shannon,Alvarez,Shannon Alvarez,M,2022-03-01,Colombes
11552,Eddie,Rubio,Eddie Rubio,M,2023-01-06,Salzgitter
11553,Sharon,Luo,Sharon Luo,F,2022-08-22,Reading
11554,Sydney,Simmons,Sydney Simmons,F,2022-05-08,Tremblay-en-France
11555,Alexandria,Henderson,Alexandria Henderson,F,2022-05-08,Esher-Molesey
11556,Lucas,Evans,Lucas Evans,M,2022-12-21,Warrington
11557,Felicia,Ramos,Felicia Ramos,F,2022-08-08,York
11558,Ivan,Malhotra,Ivan Malhotra,M,2022-11-30,Woolston
11559,Frederick,Subram,Frederick Subram,M,2022-11-29,Solingen
11560,Whitney,Srini,Whitney Srini,F,2022-12-03,London
11561,Briana,Dominguez,Briana Dominguez,F,2021-02-19,München
11562,Jarrod,Gonzalez,Jarrod Gonzalez,M,2022-06-26,Leipzig
11563,Cesar,Srini,Cesar Srini,M,2022-07-05,London
11564,Jorge,Liang,Jorge Liang,M,2021-02-16,Frankfurt am Main
11565,Erik,Diaz,Erik Diaz,M,2022-09-08,Berks
11566,April,Shan,April Shan,F,2022-01-28,Cergy
11567,Carla,Perez,Carla Perez,F,2022-03-15,Berlin
11568,Alexia,Foster,Alexia Foster,F,2021-01-10,Cheltenham
11569,Troy,Malhotra,Troy Malhotra,M,2022-11-20,West Sussex
11570,Kristin,Andersen,Kristin Andersen,F,2021-03-25,Berlin
11571,Joel,Sai,Joel Sai,M,2021-12-12,Orleans
11572,Billy,Moreno,Billy Moreno,M,2021-12-09,Dunkerque
11573,Meagan,Subram,Meagan Subram,F,2022-07-27,Woolston
11574,Karla,Luo,Karla Luo,F,2022-03-15,West Sussex
11575,Jackson,Campbell,Jackson Campbell,M,2021-01-20,Leeds
11576,Micah,Zhu,Micah Zhu,M,2021-12-15,Croix
11577,Janet,Serrano,Janet Serrano,F,2021-12-21,Paris
11578,Trisha,Huang,Trisha Huang,F,2021-11-29,Pantin
11579,Clayton,Beck,Clayton Beck,M,2022-07-31,Warrington
11580,Melvin,Raje,Melvin Raje,M,2022-04-16,Berkshire
11581,Cindy,Jordan,Cindy Jordan,F,2022-02-11,Paris
11582,Claudia,Ma,Claudia Ma,F,2021-12-07,Pantin
11583,Karla,Xu,Karla Xu,F,2021-12-21,Chatou
11584,Devin,Carter,Devin Carter,M,2022-09-16,Neunkirchen
11585,Kari,Perez,Kari Perez,F,2023-01-10,Billericay
11586,Alberto,Romero,Alberto Romero,M,2022-10-28,York
11587,Kevin,Bryant,Kevin Bryant,M,2021-11-29,Metz
11588,Candace,Mehta,Candace Mehta,F,2021-11-29,Saint-Denis
11589,Ebony,Malhotra,Ebony Malhotra,F,2022-06-04,London
11590,Erika,Diaz,Erika Diaz,F,2021-12-01,Drancy
11591,Stacey,Lu,Stacey Lu,F,2020-01-11,Versailles
11592,Darrell,Raji,Darrell Raji,M,2020-01-11,Paris
11593,Armando,Moreno,Armando Moreno,M,2020-01-21,Orleans
11594,Corey,Goel,Corey Goel,M,2022-08-17,Verrieres Le Buisson
11595,Sebastian,Howard,Sebastian Howard,M,2022-12-30,Erlangen
11596,Roger,Raje,Roger Raje,M,2022-10-01,Runcorn
11597,Janelle,Chandra,Janelle Chandra,F,2023-01-05,Orly
11598,Meredith,Ruiz,Meredith Ruiz,F,2021-03-11,Saarbrücken
11599,Melody,Diaz,Melody Diaz,F,2020-01-18,Les Ulis
11600,Linda,Rubio,Linda Rubio,F,2022-05-06,Sèvres
11601,Ivan,Raman,Ivan Raman,M,2020-01-19,Versailles
11602,Larry,Gill,Larry Gill,M,2022-07-10,Salzgitter
11603,Geoffrey,Gonzalez,Geoffrey Gonzalez,M,2021-01-18,London
11604,Edgar,Sanchez,Edgar Sanchez,M,2021-01-03,Wokingham
11605,Heidi,Subram,Heidi Subram,F,2021-03-08,Stuttgart
11606,Melody,Ramos,Melody Ramos,F,2020-01-08,Morangis
11607,Clinton,Moreno,Clinton Moreno,M,2020-01-19,Paris
11608,Cesar,Madan,Cesar Madan,M,2022-12-13,Paris La Defense
11609,Eugene,Ye,Eugene Ye,M,2021-01-28,York
11610,Blake,Collins,Blake Collins,M,2021-01-10,Stoke-on-Trent
11611,Ernest,Lin,Ernest Lin,M,2020-01-23,Orleans
11612,Keith,Andersen,Keith Andersen,M,2021-02-02,Berkshire
11613,Meredith,Prasad,Meredith Prasad,F,2021-05-13,Leipzig
11614,Katrina,Sharma,Katrina Sharma,F,2021-05-10,Offenbach
11615,Dwayne,Navarro,Dwayne Navarro,M,2021-02-22,Lancaster
11616,Casey,Nath,Casey Nath,F,2021-02-03,Milton Keynes
11617,Sean,Brooks,Sean Brooks,M,2020-09-10,Grossmont
11618,Brian,Ramirez,Brian Ramirez,M,2022-02-09,Cliffside
11619,Sierra,Young,Sierra Young,F,2022-02-08,Victoria
11620,Megan,Rodriguez,Megan Rodriguez,F,2022-02-08,Bellingham
11621,Leah,She,Leah She,F,2022-08-01,Bremerton
11622,Gabriel,Allen,Gabriel Allen,M,2022-04-08,Kirkland
11623,Angela,Perry,Angela Perry,F,2020-09-07,Fremont
11624,Ryan,Smith,Ryan Smith,M,2020-09-21,Mill Valley
11625,Zachary,Moore,Zachary Moore,M,2020-09-24,Palo Alto
11626,Destiny,Rogers,Destiny Rogers,F,2020-09-01,San Francisco
11627,Dalton,Gray,Dalton Gray,M,2022-08-27,Spring Valley
11628,Mariah,Wood,Mariah Wood,F,2020-09-12,Bellflower
11629,Isaiah,Wright,Isaiah Wright,M,2020-09-25,Newport Beach
11630,Haley,Powell,Haley Powell,F,2020-09-21,Seattle
11631,Antonio,Bennett,Antonio Bennett,M,2022-02-07,Langley
11632,Alexandra,Jenkins,Alexandra Jenkins,F,2022-01-30,Langford
11633,Thomas,Anderson,Thomas Anderson,M,2022-11-13,Burien
11634,Samuel,Collins,Samuel Collins,M,2022-03-11,Puyallup
11635,Darrell,Chande,Darrell Chande,M,2022-02-08,Beverly Hills
11636,Kimberly,Cox,Kimberly Cox,F,2022-09-11,Daly City
11637,Morgan,Hernandez,Morgan Hernandez,F,2022-02-08,Los Angeles
11638,Antonio,Powell,Antonio Powell,M,2022-10-19,Mill Valley
11639,Angelica,Perry,Angelica Perry,F,2022-11-09,Mill Valley
11640,Chloe,Wilson,Chloe Wilson,F,2022-03-15,Langford
11641,James,Chen,James Chen,M,2022-01-30,Cliffside
11642,Morgan,Hughes,Morgan Hughes,F,2022-02-09,Oak Bay
11643,Naomi,Munoz,Naomi Munoz,F,2022-04-21,Burien
11644,Charles,Torres,Charles Torres,M,2022-05-17,Redmond
11645,Gabriella,Turner,Gabriella Turner,F,2022-11-10,Salem
11646,Anna,Foster,Anna Foster,F,2022-07-15,Burien
11647,Randy,Wu,Randy Wu,M,2022-02-15,Cliffside
11648,Kevin,Scott,Kevin Scott,M,2022-08-28,Chula Vista
11649,Ian,White,Ian White,M,2022-04-05,Newport Beach
11650,Caleb,Hayes,Caleb Hayes,M,2022-02-15,Glendale
11651,Patricia,Garcia,Patricia Garcia,F,2022-03-04,Cliffside
11652,Samuel,Russell,Samuel Russell,M,2022-06-26,Vancouver
11653,Sydney,Peterson,Sydney Peterson,F,2022-04-16,Lebanon
11654,Ariana,Sanchez,Ariana Sanchez,F,2020-10-18,Bellflower
11655,Tamara,Sharma,Tamara Sharma,F,2022-09-29,Concord
11656,Katelyn,Perez,Katelyn Perez,F,2022-09-11,Imperial Beach
11657,Megan,Cox,Megan Cox,F,2022-05-25,Novato
11658,Robert,Mitchell,Robert Mitchell,M,2022-04-23,Oakland
11659,Miguel,Adams,Miguel Adams,M,2022-05-09,Sooke
11660,Miranda,Gonzales,Miranda Gonzales,F,2022-05-08,Port Hammond
11661,Jeremiah,James,Jeremiah James,M,2022-04-06,Cliffside
11662,Ethan,Kumar,Ethan Kumar,M,2022-05-06,Milwaukie
11663,Seth,Williams,Seth Williams,M,2020-10-28,Walla Walla
11664,Alyssa,Morgan,Alyssa Morgan,F,2020-10-27,Burlingame
11665,Janet,Dominguez,Janet Dominguez,F,2020-10-13,Chula Vista
11666,Angel,Baker,Angel Baker,M,2020-10-17,Torrance
11667,Blake,Moore,Blake Moore,M,2022-07-04,Walla Walla
11668,Jada,Collins,Jada Collins,F,2022-12-16,Beverly Hills
11669,Isabella,Simmons,Isabella Simmons,F,2022-08-18,Tacoma
11670,Jacqueline,Perry,Jacqueline Perry,F,2022-04-13,Grossmont
11671,Jessica,Brown,Jessica Brown,F,2020-10-21,El Cajon
11672,Chad,Jai,Chad Jai,M,2022-07-25,Beverly Hills
11673,Susan,Ye,Susan Ye,F,2022-01-30,Burien
11674,Morgan,Rogers,Morgan Rogers,F,2022-05-30,Woodland Hills
11675,Devin,Martinez,Devin Martinez,M,2020-10-25,Everett
11676,Alan,Hu,Alan Hu,M,2022-08-20,Branch
11677,Charles,Walker,Charles Walker,M,2022-04-05,Haney
11678,Johnny,Chavez,Johnny Chavez,M,2020-10-10,Cheyenne
11679,Dalton,Richardson,Dalton Richardson,M,2022-10-13,Puyallup
11680,Kaylee,Nelson,Kaylee Nelson,F,2022-09-01,Redmond
11681,Abigail,Jones,Abigail Jones,F,2022-03-07,Spokane
11682,Kaitlyn,Hall,Kaitlyn Hall,F,2022-09-05,Tacoma
11683,Greg,Taylor,Greg Taylor,M,2020-10-05,El Cajon
11684,Devin,Parker,Devin Parker,M,2022-07-01,Redmond
11685,Jose,Griffin,Jose Griffin,M,2022-03-11,Milwaukie
11686,Luke,Edwards,Luke Edwards,M,2022-03-08,Glendale
11687,Cody,Torres,Cody Torres,M,2022-04-12,La Jolla
11688,Victoria,Morris,Victoria Morris,F,2020-10-02,Sedro Woolley
11689,Ian,Diaz,Ian Diaz,M,2022-08-26,Edmonds
11690,Caroline,Butler,Caroline Butler,F,2020-10-25,Port Orchard
11691,Kaitlyn,Wilson,Kaitlyn Wilson,F,2022-02-08,Imperial Beach
11692,Caleb,Gonzales,Caleb Gonzales,M,2022-07-07,Burbank
11693,Hailey,Diaz,Hailey Diaz,F,2022-01-28,Haney
11694,Jonathon,Ortega,Jonathon Ortega,M,2022-04-11,Colma
11695,Logan,Campbell,Logan Campbell,M,2022-04-09,Beverly Hills
11696,Mackenzie,Campbell,Mackenzie Campbell,F,2020-10-01,Tacoma
11697,Eduardo,Lee,Eduardo Lee,M,2022-08-07,Oakland
11698,Jackson,Wright,Jackson Wright,M,2022-03-31,Metchosin
11699,Chase,Peterson,Chase Peterson,M,2022-05-29,Walla Walla
11700,Xavier,Richardson,Xavier Richardson,M,2022-02-02,Woodland Hills
11701,David,Hayes,David Hayes,M,2022-04-24,Novato
11702,Jenny,Zhou,Jenny Zhou,F,2022-05-17,Burlingame
11703,Kaylee,Baker,Kaylee Baker,F,2022-02-13,La Jolla
11704,Evan,Hernandez,Evan Hernandez,M,2022-07-07,Santa Cruz
11705,Brooke,Richardson,Brooke Richardson,F,2020-10-28,Woodland Hills
11706,Blake,Perez,Blake Perez,M,2022-03-08,Burlingame
11707,Natalie,Cook,Natalie Cook,F,2020-10-10,Woodland Hills
11708,Elizabeth,Weisman,Elizabeth Weisman,F,2020-10-25,Lincoln Acres
11709,Hailey,Collins,Hailey Collins,F,2022-03-11,Victoria
11710,Zoe,Ramirez,Zoe Ramirez,F,2022-11-23,La Jolla
11711,Daniel,Davis,Daniel Davis,M,2022-02-07,N. Vancouver
11712,Shelby,Rogers,Shelby Rogers,F,2022-02-04,Haney
11713,Kyle,Zhang,Kyle Zhang,M,2022-07-07,Kirkland
11714,Alexandria,Long,Alexandria Long,F,2022-02-18,San Diego
11715,Chloe,Robinson,Chloe Robinson,F,2022-12-26,San Gabriel
11716,Evan,Kelly,Evan Kelly,M,2022-05-31,Daly City
11717,Marcus,Jones,Marcus Jones,M,2022-05-25,Corvallis
11718,Sarah,Jones,Sarah Jones,F,2022-03-06,Oregon City
11719,Blake,Green,Blake Green,M,2022-04-26,Cliffside
11720,Morgan,Morris,Morgan Morris,F,2022-05-17,San Diego
11721,Jennifer,Alexander,Jennifer Alexander,F,2022-06-15,Lincoln Acres
11722,Julian,Hughes,Julian Hughes,M,2022-07-30,Bellingham
11723,Luke,Coleman,Luke Coleman,M,2022-01-31,Shawnee
11724,Jason,Carter,Jason Carter,M,2022-02-05,Shawnee
11725,Jose,Li,Jose Li,M,2022-04-01,Burien
11726,Micah,Liang,Micah Liang,M,2022-10-10,Burien
11727,Benjamin,Taylor,Benjamin Taylor,M,2020-10-12,National City
11728,Logan,White,Logan White,M,2022-06-11,Woodburn
11729,Caleb,Campbell,Caleb Campbell,M,2022-07-27,Kirkland
11730,Emma,Torres,Emma Torres,F,2022-05-11,Redmond
11731,Tanya,Gill,Tanya Gill,F,2022-03-16,Burlingame
11732,Erick,Sanchez,Erick Sanchez,M,2022-06-09,Cincinnati
11733,Kristi,Schmidt,Kristi Schmidt,F,2023-01-01,Concord
11734,Omar,Chen,Omar Chen,M,2022-06-21,Coronado
11735,Sydney,Gray,Sydney Gray,F,2022-02-24,Lynnwood
11736,Sebastian,Sanchez,Sebastian Sanchez,M,2022-10-17,Fremont
11737,Megan,Martin,Megan Martin,F,2022-02-14,Redwood City
11738,Elijah,Alexander,Elijah Alexander,M,2022-02-02,Oak Bay
11739,Aaron,King,Aaron King,M,2022-01-13,Shawnee
11740,Jan,Hall,Jan Hall,F,2022-03-07,Vancouver
11741,Tamara,Chander,Tamara Chander,F,2020-10-15,Chula Vista
11742,Edward,Lewis,Edward Lewis,M,2020-10-03,Redwood City
11743,Chase,Kelly,Chase Kelly,M,2020-10-25,Spring Valley
11744,Stephanie,Campbell,Stephanie Campbell,F,2022-04-13,Spring Valley
11745,Allison,Gonzalez,Allison Gonzalez,F,2020-10-10,Walla Walla
11746,Seth,Brooks,Seth Brooks,M,2022-01-28,Tacoma
11747,Destiny,Davis,Destiny Davis,F,2022-08-07,Edmonds
11748,Blake,Hill,Blake Hill,M,2022-06-07,Victoria
11749,Eduardo,Jackson,Eduardo Jackson,M,2022-04-08,Coffs Harbour
11750,Latoya,She,Latoya She,F,2020-07-14,Newcastle
11751,Victoria,Gonzales,Victoria Gonzales,F,2020-07-08,Melton
11752,Lauren,Bryant,Lauren Bryant,F,2022-02-27,Goulburn
11753,Felicia,Ortega,Felicia Ortega,F,2022-04-19,Coffs Harbour
11754,Janet,Ortega,Janet Ortega,F,2020-07-16,Malabar
11755,Willie,Pal,Willie Pal,M,2022-05-31,Hervey Bay
11756,Linda,Ortega,Linda Ortega,F,2020-07-28,St. Leonards
11757,Vincent,Cai,Vincent Cai,M,2022-02-23,Cranbourne
11758,Colin,Yuan,Colin Yuan,M,2022-03-30,Darlinghurst
11759,Dawn,Nath,Dawn Nath,F,2020-07-10,Cloverdale
11760,Melody,Moreno,Melody Moreno,F,2022-03-31,Findon
11761,Edgar,Mehta,Edgar Mehta,M,2020-08-05,Hobart
11762,Randall,Gomez,Randall Gomez,M,2020-08-07,Wollongong
11763,Ross,Fernandez,Ross Fernandez,M,2022-01-30,Springwood
11764,Jessie,Ramos,Jessie Ramos,F,2020-09-09,Newcastle
11765,Marc,Torres,Marc Torres,M,2020-09-12,North Ryde
11766,Candace,Raman,Candace Raman,F,2020-09-19,South Melbourne
11767,Meagan,Madan,Meagan Madan,F,2020-09-17,Hawthorne
11768,Clayton,Nara,Clayton Nara,M,2020-09-03,Perth
11769,Haley,Hernandez,Haley Hernandez,F,2022-04-28,Newton
11770,Peter,Nara,Peter Nara,M,2022-08-08,Ballard
11771,Isaac,Rivera,Isaac Rivera,M,2022-03-31,Marysville
11772,Cameron,Moore,Cameron Moore,M,2020-10-08,Tacoma
11773,Gavin,Diaz,Gavin Diaz,M,2020-10-23,El Cajon
11774,Emma,Sanchez,Emma Sanchez,F,2020-10-26,National City
11775,Sierra,Roberts,Sierra Roberts,F,2020-10-03,Palo Alto
11776,Seth,Mitchell,Seth Mitchell,M,2020-10-05,Santa Cruz
11777,Miranda,Long,Miranda Long,F,2020-10-14,Burlingame
11778,Haley,Henderson,Haley Henderson,F,2020-10-27,Sedro Woolley
11779,Sarah,Jackson,Sarah Jackson,F,2020-10-17,Woodburn
11780,Jessica,Alexander,Jessica Alexander,F,2020-10-15,Edmonds
11781,Carlos,Gray,Carlos Gray,M,2022-03-06,Daly City
11782,Barbara,Jai,Barbara Jai,F,2022-08-02,Burbank
